record_type,population,emotion,trajectory,statistic,value,quintile,target_class,development_q20,development_q40,development_q60,development_q80
development_frozen_quintile_target_rate,assessment,signed_exhaustion,change,target_class_rate,0.5852427184466019,4,NO_REGISTERED_COMPLETION,-1.173619846966771,-0.3343250431868921,0.32428559074506313,1.1510414437909786
development_frozen_quintile_target_rate,assessment,signed_exhaustion,change,target_class_rate,0.05569007263922518,5,REGISTERED_COMPLETION,-1.173619846966771,-0.3343250431868921,0.32428559074506313,1.1510414437909786
development_frozen_quintile_target_rate,assessment,signed_exhaustion,change,target_class_rate,0.3361581920903955,5,UNREGISTERED_LOOP,-1.173619846966771,-0.3343250431868921,0.32428559074506313,1.1510414437909786
development_frozen_quintile_target_rate,assessment,signed_exhaustion,change,target_class_rate,0.6081517352703794,5,NO_REGISTERED_COMPLETION,-1.173619846966771,-0.3343250431868921,0.32428559074506313,1.1510414437909786
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.07090663058186739,1,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.3699594046008119,1,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.5591339648173207,1,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.07821380243572396,2,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.39702300405953994,2,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.5247631935047361,2,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.08419057931781267,3,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.3955062263129399,3,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.5203031943692474,3,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.07631935047361299,4,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.3967523680649526,4,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.5269282814614343,4,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.07604871447902571,5,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.39539918809201624,5,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,acceleration,target_class_rate,0.528552097428958,5,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.0611183355006502,1,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.3190290420459471,1,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.6198526224534027,1,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.061886792452830186,2,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.3758490566037736,2,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.5622641509433962,2,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.06710374084072503,3,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.3713844967219437,3,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.5615117624373313,3,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.07167630057803469,4,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.3510597302504817,4,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.5772639691714836,4,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.059278350515463915,5,REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.3599656357388316,5,UNREGISTERED_LOOP,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,assessment,signed_exhaustion,acceleration,target_class_rate,0.5807560137457045,5,NO_REGISTERED_COMPLETION,-1.6171008074830218,-0.44660327893664375,0.4463487624170532,1.5690716736190302
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.06549391069012178,1,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.35182679296346414,1,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.582679296346414,1,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.08362652232746956,2,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.4178619756427605,2,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.49851150202976996,2,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.08473199783432593,3,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.41174878180833785,3,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.5035192203573362,3,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.08119079837618404,4,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.39702300405953994,4,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.521786197564276,4,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.07063599458728011,5,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.3761840324763194,5,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,recent_change,target_class_rate,0.5531799729364005,5,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.058387799564270156,1,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.3233115468409586,1,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.6183006535947713,1,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.06815464328417696,2,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.356317257871662,2,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.575528098844161,2,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.06790591805766312,3,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.37898330804248864,3,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.5531107738998483,3,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.06349206349206349,4,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.3857511997046881,4,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.5507567368032484,4,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.06325301204819277,5,REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.3287435456110155,5,UNREGISTERED_LOOP,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,assessment,signed_exhaustion,recent_change,target_class_rate,0.6080034423407917,5,NO_REGISTERED_COMPLETION,-0.8208451401041783,-0.23801958070293297,0.21168430069355965,0.8157730629321422
development_frozen_quintile_target_rate,development,signed_exhaustion,peak_displacement,target_class_rate,0.06603518267929635,1,REGISTERED_COMPLETION,-1.4711514751034662,-0.7218676580779826,-0.20896641217763468,0.0
